"RegionName","City","HousingType","Time","Value","lon","lat"
10001,"New York","Single Family Residence",2014-12-01,3779,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-01-01,3661.5,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-01-01,5060,-73.9991637,40.7536854
10001,"New York","All Homes",2015-01-01,3600,-73.9991637,40.7536854
10001,"New York","Condominium",2015-01-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-01-01,3708,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-02-01,3700,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-02-01,5295,-73.9991637,40.7536854
10001,"New York","All Homes",2015-02-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2015-02-01,3400,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-02-01,3910.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-03-01,3795,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-03-01,5000,-73.9991637,40.7536854
10001,"New York","All Homes",2015-03-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2015-03-01,3487.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-03-01,3878,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-04-01,3895,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-04-01,4947.5,-73.9991637,40.7536854
10001,"New York","All Homes",2015-04-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2015-04-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-04-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-05-01,3897.5,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-05-01,4997.5,-73.9991637,40.7536854
10001,"New York","All Homes",2015-05-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2015-05-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-05-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-06-01,3886,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-06-01,5130,-73.9991637,40.7536854
10001,"New York","All Homes",2015-06-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2015-06-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-06-01,3779,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-07-01,3850,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-07-01,4997.5,-73.9991637,40.7536854
10001,"New York","All Homes",2015-07-01,3600,-73.9991637,40.7536854
10001,"New York","Condominium",2015-07-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-07-01,3878,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-08-01,3912.5,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-08-01,5395,-73.9991637,40.7536854
10001,"New York","All Homes",2015-08-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2015-08-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-08-01,3708,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-09-01,3915,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-09-01,5100,-73.9991637,40.7536854
10001,"New York","All Homes",2015-09-01,3700,-73.9991637,40.7536854
10001,"New York","Condominium",2015-09-01,3600,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-09-01,3910.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-10-01,3897.5,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-10-01,5247.5,-73.9991637,40.7536854
10001,"New York","All Homes",2015-10-01,3600,-73.9991637,40.7536854
10001,"New York","Condominium",2015-10-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-10-01,3708,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-11-01,3850,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-11-01,5675,-73.9991637,40.7536854
10001,"New York","All Homes",2015-11-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2015-11-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-11-01,3708,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2015-12-01,3860,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2015-12-01,5395,-73.9991637,40.7536854
10001,"New York","All Homes",2015-12-01,3497.5,-73.9991637,40.7536854
10001,"New York","Condominium",2015-12-01,3497.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2015-12-01,3535,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2016-01-01,3850,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2016-01-01,5500,-73.9991637,40.7536854
10001,"New York","All Homes",2016-01-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2016-01-01,3497.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2016-01-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2016-02-01,3795,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2016-02-01,5200,-73.9991637,40.7536854
10001,"New York","All Homes",2016-02-01,3562.5,-73.9991637,40.7536854
10001,"New York","Condominium",2016-02-01,3512.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2016-02-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2016-03-01,3840,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2016-03-01,5197.5,-73.9991637,40.7536854
10001,"New York","All Homes",2016-03-01,3497.5,-73.9991637,40.7536854
10001,"New York","Condominium",2016-03-01,3487.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2016-03-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2016-04-01,3845,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2016-04-01,5450,-73.9991637,40.7536854
