"RegionName","City","HousingType","Time","Value"
"Upper East Side","New York","Single Family Residence",2010-01-01,NA
"East New York","New York","Single Family Residence",2010-01-01,NA
"Southeast Los Angeles","Los Angeles","Single Family Residence",2010-01-01,NA
"Van Nuys","Los Angeles","Single Family Residence",2010-01-01,NA
"Hollywood","Los Angeles","Single Family Residence",2010-01-01,NA
"Bedford Stuyvesant","New York","Single Family Residence",2010-01-01,NA
"Flatbush","New York","Single Family Residence",2010-01-01,NA
"Crown Heights","New York","Single Family Residence",2010-01-01,NA
"Jamaica","New York","Single Family Residence",2010-01-01,NA
"Williamsbridge","New York","Single Family Residence",2010-01-01,NA
"Bushwick","New York","Single Family Residence",2010-01-01,NA
"East Flatbush","New York","Single Family Residence",2010-01-01,NA
"North Hollywood","Los Angeles","Single Family Residence",2010-01-01,NA
"Mid City","Los Angeles","Single Family Residence",2010-01-01,NA
"Bensonhurst","New York","Single Family Residence",2010-01-01,NA
"Canarsie","New York","Single Family Residence",2010-01-01,NA
"Sun Valley","Los Angeles","Single Family Residence",2010-01-01,NA
"South Ozone Park","New York","Single Family Residence",2010-01-01,NA
"Boyle Heights","Los Angeles","Single Family Residence",2010-01-01,NA
"Murray Hill","New York","Single Family Residence",2010-01-01,NA
"Sylmar","Los Angeles","Single Family Residence",2010-01-01,NA
"Sheepshead Bay","New York","Single Family Residence",2010-01-01,384.409041394336
"Northridge","Los Angeles","Single Family Residence",2010-01-01,NA
"San Pedro","Los Angeles","Single Family Residence",2010-01-01,323.820694957756
"Forest Hills","New York","Single Family Residence",2010-01-01,NA
"Pacoima","Los Angeles","Single Family Residence",2010-01-01,NA
"East Elmhurst","New York","Single Family Residence",2010-01-01,NA
"Reseda","Los Angeles","Single Family Residence",2010-01-01,NA
"Panorama City","Los Angeles","Single Family Residence",2010-01-01,NA
"North Hills","Los Angeles","Single Family Residence",2010-01-01,NA
"Wilmington","Los Angeles","Single Family Residence",2010-01-01,NA
"Midwood","New York","Single Family Residence",2010-01-01,NA
"Flatlands","New York","Single Family Residence",2010-01-01,NA
"Ozone Park","New York","Single Family Residence",2010-01-01,NA
"Queens Village","New York","Single Family Residence",2010-01-01,NA
"Westwood","Los Angeles","Single Family Residence",2010-01-01,NA
"Richmond Hill","New York","Single Family Residence",2010-01-01,NA
"Bay Ridge","New York","Single Family Residence",2010-01-01,465.186074429772
"Bayside","New York","Single Family Residence",2010-01-01,NA
"Granada Hills","Los Angeles","Single Family Residence",2010-01-01,NA
"Winnetka","Los Angeles","Single Family Residence",2010-01-01,NA
"Woodland Hills","Los Angeles","Single Family Residence",2010-01-01,295.259524360755
"Highland Park","Los Angeles","Single Family Residence",2010-01-01,NA
"Mid City West","Los Angeles","Single Family Residence",2010-01-01,NA
"Encino","Los Angeles","Single Family Residence",2010-01-01,375.672766415501
"El Sereno","Los Angeles","Single Family Residence",2010-01-01,NA
"Mid Wilshire","Los Angeles","Single Family Residence",2010-01-01,586.345436464509
"Mar Vista","Los Angeles","Single Family Residence",2010-01-01,564.312267657993
"Woodhaven","New York","Single Family Residence",2010-01-01,NA
"Harbor Gateway","Los Angeles","Single Family Residence",2010-01-01,NA
"Watts","Los Angeles","Single Family Residence",2010-01-01,NA
"Tarzana","Los Angeles","Single Family Residence",2010-01-01,326.428201343737
"Chatsworth","Los Angeles","Single Family Residence",2010-01-01,NA
"Dyker Heights","New York","Single Family Residence",2010-01-01,NA
"Arleta","Los Angeles","Single Family Residence",2010-01-01,NA
"Silver Lake","Los Angeles","Single Family Residence",2010-01-01,449.334221038615
"Throggs Neck","New York","Single Family Residence",2010-01-01,NA
"Hollis","New York","Single Family Residence",2010-01-01,NA
"Westchester","Los Angeles","Single Family Residence",2010-01-01,453.203743700504
"Hyde Park","Los Angeles","Single Family Residence",2010-01-01,NA
"Studio City","Los Angeles","Single Family Residence",2010-01-01,448.313602647731
"Whitestone","New York","Single Family Residence",2010-01-01,NA
"Del Rey","Los Angeles","Single Family Residence",2010-01-01,NA
"West Hills","Los Angeles","Single Family Residence",2010-01-01,273.284997211378
"Venice","Los Angeles","Single Family Residence",2010-01-01,NA
"Middle Village","New York","Single Family Residence",2010-01-01,NA
"Brentwood","Los Angeles","Single Family Residence",2010-01-01,684.909483328194
"Hollywood Hills","Los Angeles","Single Family Residence",2010-01-01,599.056603773585
"Bellerose","New York","Single Family Residence",2010-01-01,NA
"Fort Hamilton","New York","Single Family Residence",2010-01-01,NA
"Valley Glen","Los Angeles","Single Family Residence",2010-01-01,NA
"Jefferson Park","Los Angeles","Single Family Residence",2010-01-01,NA
"Eagle Rock","Los Angeles","Single Family Residence",2010-01-01,NA
"Auburndale","New York","Single Family Residence",2010-01-01,NA
"Los Feliz","Los Angeles","Single Family Residence",2010-01-01,516.60516605166
"Glassell Park","Los Angeles","Single Family Residence",2010-01-01,NA
"Howard Beach","New York","Single Family Residence",2010-01-01,NA
"Marine Park","New York","Single Family Residence",2010-01-01,371.731411862991
"Eltingville","New York","Single Family Residence",2010-01-01,291.122159090909
"Douglaston-Little Neck","New York","Single Family Residence",2010-01-01,NA
"Valley Village","Los Angeles","Single Family Residence",2010-01-01,NA
"Great Kills","New York","Single Family Residence",2010-01-01,290.322987943956
"Fresh Meadows","New York","Single Family Residence",2010-01-01,NA
"Pacific Palisades","Los Angeles","Single Family Residence",2010-01-01,734.551498193064
"Tujunga","Los Angeles","Single Family Residence",2010-01-01,NA
"Sunland","Los Angeles","Single Family Residence",2010-01-01,NA
"Porter Ranch","Los Angeles","Single Family Residence",2010-01-01,NA
"Mission Hills","Los Angeles","Single Family Residence",2010-01-01,NA
"West Brighton","New York","Single Family Residence",2010-01-01,243.886743886744
"Mount Washington","Los Angeles","Single Family Residence",2010-01-01,NA
"Magnolia","Seattle","Single Family Residence",2010-01-01,337.170436704076
"Beverly Glen","Los Angeles","Single Family Residence",2010-01-01,688.223067651126
"Cheviot Hills","Los Angeles","Single Family Residence",2010-01-01,NA
"Lakeview Terrace","Los Angeles","Single Family Residence",2010-01-01,NA
"Arden Heights","New York","Single Family Residence",2010-01-01,263.634046890928
"Emerson Hill","New York","Single Family Residence",2010-01-01,334.310589907605
"Jamaica Estates","New York","Single Family Residence",2010-01-01,NA
"Beacon Hill","Seattle","Single Family Residence",2010-01-01,NA
"Floral park","New York","Single Family Residence",2010-01-01,NA
"North Riverdale","New York","Single Family Residence",2010-01-01,NA
"Tottenville","New York","Single Family Residence",2010-01-01,284.013687600644
"Richmond Town","New York","Single Family Residence",2010-01-01,NA
"Springfield Gardens","New York","Single Family Residence",2010-01-01,NA
"Bel Air","Los Angeles","Single Family Residence",2010-01-01,NA
"High Point","Seattle","Single Family Residence",2010-01-01,NA
"Mill Basin","New York","Single Family Residence",2010-01-01,462.920885176435
"Todt Hill","New York","Single Family Residence",2010-01-01,NA
"Lake Balboa","Los Angeles","Single Family Residence",2010-01-01,NA
"Upper West Side","New York","1 Bedroom",2010-02-01,NA
"Upper East Side","New York","1 Bedroom",2010-02-01,785
"Hollywood","Los Angeles","1 Bedroom",2010-02-01,NA
"Williamsburg","New York","1 Bedroom",2010-02-01,NA
"Bedford Stuyvesant","New York","1 Bedroom",2010-02-01,NA
"Harlem","New York","1 Bedroom",2010-02-01,NA
"Lower East Side","New York","1 Bedroom",2010-02-01,NA
"Forest Hills","New York","1 Bedroom",2010-02-01,NA
"Gramercy","New York","1 Bedroom",2010-02-01,NA
"Rego Park","New York","1 Bedroom",2010-02-01,NA
"Downtown","Los Angeles","1 Bedroom",2010-02-01,NA
"Clinton","New York","1 Bedroom",2010-02-01,NA
"Financial District","New York","1 Bedroom",2010-02-01,NA
"Flatiron District","New York","1 Bedroom",2010-02-01,NA
"Columbus Circle","New York","1 Bedroom",2010-02-01,NA
"Sutton Place","New York","1 Bedroom",2010-02-01,NA
"Turtle Bay","New York","1 Bedroom",2010-02-01,NA
"Midtown","New York","1 Bedroom",2010-02-01,NA
"Spuyten Duyvil","New York","1 Bedroom",2010-02-01,247.18487394958
"North Riverdale","New York","1 Bedroom",2010-02-01,NA
"Hunters Point","New York","1 Bedroom",2010-02-01,NA
"Red Hook","New York","1 Bedroom",2010-02-01,NA
"Downtown","New York","1 Bedroom",2010-02-01,NA
"Upper West Side","New York","2 Bedroom",2010-02-01,1003.01204819277
"Sherman Oaks","Los Angeles","2 Bedroom",2010-02-01,NA
"South Los Angeles","Los Angeles","2 Bedroom",2010-02-01,NA
"Upper East Side","New York","2 Bedroom",2010-02-01,NA
"Southeast Los Angeles","Los Angeles","2 Bedroom",2010-02-01,NA
"Van Nuys","Los Angeles","2 Bedroom",2010-02-01,NA
"Astoria","New York","2 Bedroom",2010-02-01,NA
"Hollywood","Los Angeles","2 Bedroom",2010-02-01,NA
"Williamsburg","New York","2 Bedroom",2010-02-01,NA
"Bedford Stuyvesant","New York","2 Bedroom",2010-02-01,NA
"Harlem","New York","2 Bedroom",2010-02-01,NA
"North Hollywood","Los Angeles","2 Bedroom",2010-02-01,NA
"Mid City","Los Angeles","2 Bedroom",2010-02-01,NA
"Koreatown","Los Angeles","2 Bedroom",2010-02-01,NA
"Lower East Side","New York","2 Bedroom",2010-02-01,NA
"Sylmar","Los Angeles","2 Bedroom",2010-02-01,NA
"San Pedro","Los Angeles","2 Bedroom",2010-02-01,303.994583615437
"Forest Hills","New York","2 Bedroom",2010-02-01,NA
"Park Slope","New York","2 Bedroom",2010-02-01,NA
"Westwood","Los Angeles","2 Bedroom",2010-02-01,463.227767952966
"Chelsea","New York","2 Bedroom",2010-02-01,NA
"Woodland Hills","Los Angeles","2 Bedroom",2010-02-01,276.762402088773
"Highland Park","Los Angeles","2 Bedroom",2010-02-01,NA
"Mid City West","Los Angeles","2 Bedroom",2010-02-01,NA
"Encino","Los Angeles","2 Bedroom",2010-02-01,NA
"El Sereno","Los Angeles","2 Bedroom",2010-02-01,NA
"Mid Wilshire","Los Angeles","2 Bedroom",2010-02-01,NA
"Tarzana","Los Angeles","2 Bedroom",2010-02-01,NA
"Silver Lake","Los Angeles","2 Bedroom",2010-02-01,NA
"Hyde Park","Los Angeles","2 Bedroom",2010-02-01,NA
"Studio City","Los Angeles","2 Bedroom",2010-02-01,NA
"Del Rey","Los Angeles","2 Bedroom",2010-02-01,NA
"Venice","Los Angeles","2 Bedroom",2010-02-01,588.960569777044
"Brentwood","Los Angeles","2 Bedroom",2010-02-01,475.013668741249
"Hollywood Hills","Los Angeles","2 Bedroom",2010-02-01,NA
"Clinton","New York","2 Bedroom",2010-02-01,NA
"Financial District","New York","2 Bedroom",2010-02-01,NA
"Brighton Beach","New York","2 Bedroom",2010-02-01,NA
"Flatiron District","New York","2 Bedroom",2010-02-01,NA
"Columbus Circle","New York","2 Bedroom",2010-02-01,NA
"Turtle Bay","New York","2 Bedroom",2010-02-01,NA
"Midtown","New York","2 Bedroom",2010-02-01,NA
"Tribeca","New York","2 Bedroom",2010-02-01,NA
"Spuyten Duyvil","New York","2 Bedroom",2010-02-01,NA
"Riverdale","New York","2 Bedroom",2010-02-01,NA
"South Beach","San Francisco","2 Bedroom",2010-02-01,NA
"SoHo","New York","2 Bedroom",2010-02-01,NA
"Hunters Point","New York","2 Bedroom",2010-02-01,NA
"Downtown","New York","2 Bedroom",2010-02-01,NA
"DUMBO","New York","2 Bedroom",2010-02-01,NA
"Upper West Side","New York","3 Bedroom",2010-02-01,1235.80313683072
"Sherman Oaks","Los Angeles","3 Bedroom",2010-02-01,362.664165103189
"South Los Angeles","Los Angeles","3 Bedroom",2010-02-01,NA
"Upper East Side","New York","3 Bedroom",2010-02-01,NA
"Southeast Los Angeles","Los Angeles","3 Bedroom",2010-02-01,NA
"Van Nuys","Los Angeles","3 Bedroom",2010-02-01,NA
"Hollywood","Los Angeles","3 Bedroom",2010-02-01,NA
"Williamsburg","New York","3 Bedroom",2010-02-01,NA
"North Hollywood","Los Angeles","3 Bedroom",2010-02-01,NA
"Mid City","Los Angeles","3 Bedroom",2010-02-01,NA
"Sun Valley","Los Angeles","3 Bedroom",2010-02-01,NA
"Sylmar","Los Angeles","3 Bedroom",2010-02-01,NA
"Sheepshead Bay","New York","3 Bedroom",2010-02-01,NA
"Northridge","Los Angeles","3 Bedroom",2010-02-01,NA
"San Pedro","Los Angeles","3 Bedroom",2010-02-01,306.782334384858
"Reseda","Los Angeles","3 Bedroom",2010-02-01,NA
"Panorama City","Los Angeles","3 Bedroom",2010-02-01,NA
"North Hills","Los Angeles","3 Bedroom",2010-02-01,NA
"Westwood","Los Angeles","3 Bedroom",2010-02-01,NA
"Granada Hills","Los Angeles","3 Bedroom",2010-02-01,NA
"Winnetka","Los Angeles","3 Bedroom",2010-02-01,NA
"Chelsea","New York","3 Bedroom",2010-02-01,NA
"Woodland Hills","Los Angeles","3 Bedroom",2010-02-01,NA
"Mid City West","Los Angeles","3 Bedroom",2010-02-01,NA
"Encino","Los Angeles","3 Bedroom",2010-02-01,351.122389407426
"Mar Vista","Los Angeles","3 Bedroom",2010-02-01,NA
"Watts","Los Angeles","3 Bedroom",2010-02-01,NA
"Tarzana","Los Angeles","3 Bedroom",2010-02-01,NA
"Chatsworth","Los Angeles","3 Bedroom",2010-02-01,NA
"Arleta","Los Angeles","3 Bedroom",2010-02-01,NA
"Silver Lake","Los Angeles","3 Bedroom",2010-02-01,NA
"Westchester","Los Angeles","3 Bedroom",2010-02-01,NA
"Hyde Park","Los Angeles","3 Bedroom",2010-02-01,NA
"Studio City","Los Angeles","3 Bedroom",2010-02-01,391.705069124424
"West Hills","Los Angeles","3 Bedroom",2010-02-01,279.187817258883
"Venice","Los Angeles","3 Bedroom",2010-02-01,NA
"Hollywood Hills","Los Angeles","3 Bedroom",2010-02-01,598.814853113961
"Valley Glen","Los Angeles","3 Bedroom",2010-02-01,NA
"Financial District","New York","3 Bedroom",2010-02-01,NA
"Flatiron District","New York","3 Bedroom",2010-02-01,NA
"Pacific Palisades","Los Angeles","3 Bedroom",2010-02-01,NA
"Sutton Place","New York","3 Bedroom",2010-02-01,NA
"Turtle Bay","New York","3 Bedroom",2010-02-01,NA
"Tribeca","New York","3 Bedroom",2010-02-01,NA
"Beverly Glen","Los Angeles","3 Bedroom",2010-02-01,NA
"SoHo","New York","3 Bedroom",2010-02-01,NA
"Downtown","New York","3 Bedroom",2010-02-01,NA
"DUMBO","New York","3 Bedroom",2010-02-01,NA
"Lake Balboa","Los Angeles","3 Bedroom",2010-02-01,NA
"Upper West Side","New York","4 Bedroom",2010-02-01,NA
"Sherman Oaks","Los Angeles","4 Bedroom",2010-02-01,354.094088378245
"South Los Angeles","Los Angeles","4 Bedroom",2010-02-01,NA
"Upper East Side","New York","4 Bedroom",2010-02-01,NA
"Southeast Los Angeles","Los Angeles","4 Bedroom",2010-02-01,NA
"Mid City","Los Angeles","4 Bedroom",2010-02-01,NA
"Sylmar","Los Angeles","4 Bedroom",2010-02-01,NA
"Northridge","Los Angeles","4 Bedroom",2010-02-01,NA
"San Pedro","Los Angeles","4 Bedroom",2010-02-01,NA
"Reseda","Los Angeles","4 Bedroom",2010-02-01,NA
"Granada Hills","Los Angeles","4 Bedroom",2010-02-01,NA
"Woodland Hills","Los Angeles","4 Bedroom",2010-02-01,NA
"Encino","Los Angeles","4 Bedroom",2010-02-01,355.583281347473
"Tarzana","Los Angeles","4 Bedroom",2010-02-01,303.902751119642
"Chatsworth","Los Angeles","4 Bedroom",2010-02-01,NA
"Studio City","Los Angeles","4 Bedroom",2010-02-01,NA
"West Hills","Los Angeles","4 Bedroom",2010-02-01,NA
"Hollywood Hills","Los Angeles","4 Bedroom",2010-02-01,540.723071892137
"Pacific Palisades","Los Angeles","4 Bedroom",2010-02-01,NA
"Porter Ranch","Los Angeles","4 Bedroom",2010-02-01,NA
"Tribeca","New York","4 Bedroom",2010-02-01,NA
"Beverly Glen","Los Angeles","4 Bedroom",2010-02-01,670.009650218492
"Upper West Side","New York","5+ Bedroom",2010-02-01,NA
"Sherman Oaks","Los Angeles","5+ Bedroom",2010-02-01,NA
"South Los Angeles","Los Angeles","5+ Bedroom",2010-02-01,NA
"Upper East Side","New York","5+ Bedroom",2010-02-01,NA
"East New York","New York","5+ Bedroom",2010-02-01,188.618326118326
"Southeast Los Angeles","Los Angeles","5+ Bedroom",2010-02-01,NA
"Hollywood","Los Angeles","5+ Bedroom",2010-02-01,NA
"Bedford Stuyvesant","New York","5+ Bedroom",2010-02-01,NA
"Crown Heights","New York","5+ Bedroom",2010-02-01,NA
"Bushwick","New York","5+ Bedroom",2010-02-01,NA
"Corona","New York","5+ Bedroom",2010-02-01,NA
"Mid City","Los Angeles","5+ Bedroom",2010-02-01,NA
"Woodland Hills","Los Angeles","5+ Bedroom",2010-02-01,NA
"Encino","Los Angeles","5+ Bedroom",2010-02-01,402.025378233285
"Mid Wilshire","Los Angeles","5+ Bedroom",2010-02-01,NA
"Tarzana","Los Angeles","5+ Bedroom",2010-02-01,340.86389207197
"Brentwood","Los Angeles","5+ Bedroom",2010-02-01,NA
"Hollywood Hills","Los Angeles","5+ Bedroom",2010-02-01,NA
"Beverly Glen","Los Angeles","5+ Bedroom",2010-02-01,NA
"Bel Air","Los Angeles","5+ Bedroom",2010-02-01,NA
"Upper West Side","New York","All Homes",2010-02-01,970
"Sherman Oaks","Los Angeles","All Homes",2010-02-01,NA
"South Los Angeles","Los Angeles","All Homes",2010-02-01,NA
"Upper East Side","New York","All Homes",2010-02-01,966.666666666667
"East New York","New York","All Homes",2010-02-01,NA
"Southeast Los Angeles","Los Angeles","All Homes",2010-02-01,NA
"Washington Heights","New York","All Homes",2010-02-01,NA
"Van Nuys","Los Angeles","All Homes",2010-02-01,NA
"Astoria","New York","All Homes",2010-02-01,NA
"Hollywood","Los Angeles","All Homes",2010-02-01,NA
"Williamsburg","New York","All Homes",2010-02-01,635.668789808917
"Bedford Stuyvesant","New York","All Homes",2010-02-01,NA
"Flatbush","New York","All Homes",2010-02-01,NA
"Crown Heights","New York","All Homes",2010-02-01,NA
"Jamaica","New York","All Homes",2010-02-01,NA
"Harlem","New York","All Homes",2010-02-01,598.484848484848
"Williamsbridge","New York","All Homes",2010-02-01,NA
"East Harlem","New York","All Homes",2010-02-01,684.413757594727
"East Flatbush","New York","All Homes",2010-02-01,NA
"Sunset Park","New York","All Homes",2010-02-01,NA
"North Hollywood","Los Angeles","All Homes",2010-02-01,NA
"Mid City","Los Angeles","All Homes",2010-02-01,NA
"Bensonhurst","New York","All Homes",2010-02-01,NA
"Koreatown","Los Angeles","All Homes",2010-02-01,NA
"Westlake","Los Angeles","All Homes",2010-02-01,NA
"Lower East Side","New York","All Homes",2010-02-01,NA
"Canarsie","New York","All Homes",2010-02-01,NA
"Sun Valley","Los Angeles","All Homes",2010-02-01,NA
"Canoga Park","Los Angeles","All Homes",2010-02-01,NA
"Flushing","New York","All Homes",2010-02-01,NA
"South Ozone Park","New York","All Homes",2010-02-01,NA
"Boyle Heights","Los Angeles","All Homes",2010-02-01,NA
